na,ongundi,38,-17.7666667,17.3
na,onheleiwa,33,-17.6,17.2666667
na,onheleiwa,36,-17.4166667,15.45
na,onheti,33,-17.4333333,16.2333333
na,onhumba,33,-17.6166667,17.1333333
na,onhunda,33,-17.4166667,16.5833333
na,oniihandi,38,-17.9166667,16.0166667
na,oniihati,36,-18.1666667,14.9333333
na,oniihwa,38,-17.8833333,16.2166667
na,oniimwandi,33,-17.5833333,16.7
na,oniimwandi,36,-17.7833333,15.0333333
na,oniimwandi,37,-17.7833333,15.6333333
na,oniipa,38,-17.9166667,16.0333333
na,oniiwe,38,-17.9166667,16.2166667
na,onikila,38,-18.1833333,16.1166667
na,onkumbwiimbwi,37,-18.0333333,16.0
na,onkwinkwiti,38,-17.9,17.15
na,onreg,39,-18.8,18.8833333
na,ontananga,38,-18.0166667,16.0666667
na,ontuli,38,-17.75,17.2166667
na,ontunda,38,-18.1,16.4333333
na,onyaanya,38,-18.0666667,16.2666667
na,onyati,38,-17.9666667,17.1333333
na,onyawanyawa,38,-17.75,16.6166667
na,onyeka,37,-17.7,15.9833333
na,onyuulaye,38,-18.0333333,16.4666667
na,onzinzi,37,-17.7666667,16.0
na,oongodhi,38,-17.9,17.0166667
na,oozonduwombe,32,-17.75,12.9666667
na,opepela,33,-17.4166667,16.95
na,orange mouth,31,-28.55,16.4333333
na,orauku,39,-20.35,17.8833333
na,orjimbarombonga,32,-17.15,12.75
na,orokakaru,32,-17.5,13.8833333
na,orokatundu,32,-18.3,13.7833333
na,orokatuwo,32,-17.45,12.7
na,orongoto,32,-18.1666667,13.0166667
na,orontjitombo,32,-18.0166667,13.6666667
na,orotjitombo,32,-17.9833333,13.65
na,ortmansbaum oos,31,-28.2833333,18.7666667
na,orue,32,-17.4333333,13.2
na,oruhito,32,-20.8666667,14.95
na,oruhona,32,-17.6833333,13.6
na,orukwapa,32,-18.1333333,13.3333333
na,orumwe,29,-21.0666667,15.15
na,orunahi,39,-20.6833333,17.7
na,orutanda,32,-17.8333333,12.7166667
na,oruuwa,39,-22.0833333,17.1
na,oruvandjai,32,-18.9166667,14.1
na,oruware,39,-22.2,16.55
na,oryeheke,32,-17.0833333,13.35
na,oshaakondwa,37,-17.9166667,16.0
na,oshaangu,33,-17.55,17.0833333
na,oshakati,33,-17.5,17.3333333
na,oshakati,37,-17.7833333,15.6833333
na,oshali,33,-17.5,17.0333333
na,oshali,36,-17.4166667,15.6
na,oshali,38,-17.95,16.0666667
na,oshalongo,38,-18.2833333,16.3666667
na,oshamambu,33,-17.6833333,17.3666667
na,oshambada,33,-17.4,16.4666667
na,oshanashiwa,33,-17.5,17.2333333
na,oshandi,33,-17.45,16.2
na,oshanyata,38,-17.7333333,16.9
na,oshapwa,33,-17.6333333,15.65
na,oshatotwa,33,-17.6333333,17.3
na,oshawello,38,-18.6166667,17.1666667
na,oshekasheka,37,-17.7,15.9166667
na,oshidundumbe,38,-17.9,16.95
na,oshidute,33,-17.5666667,17.2666667
na,oshifitu,33,-17.7,16.9666667
na,oshigambo,38,-17.7833333,16.0666667
na,oshikango,33,-17.4,15.8833333
na,oshikiyu,36,-17.55,15.1333333
na,oshikondiilongo,37,-17.7333333,15.9166667
na,oshikondiilongo,38,-18.1,16.3333333
na,oshikulu,38,-18.15,16.3
na,oshikunde,33,-17.55,16.75
na,oshikuni,33,-17.4833333,17.45
na,oshikushashipya,36,-17.6,15.5166667
na,oshikushomunkete,36,-17.6166667,15.4666667
na,oshikwiyu,33,-17.4833333,15.6333333
na,oshilambwili,33,-17.65,16.9333333
na,oshilulu,36,-18.0166667,15.0666667
na,oshilungi,38,-18.15,16.3666667
na,oshimanya,36,-17.9166667,15.0333333
na,oshimwaku,33,-17.5,15.7
na,oshinge,33,-17.55,15.9833333
na,oshipala,33,-17.4333333,16.65
na,oshipaya,36,-17.4666667,15.0333333
na,oshipumbu,37,-18.0333333,15.7333333
na,oshishogolo,33,-17.4,17.3166667
na,oshitai,33,-17.4166667,17.0333333
na,oshitalamesho,36,-17.6333333,15.2833333
na,oshitaye,38,-17.9,16.0166667
na,oshitayi,37,-17.85,15.9833333
na,oshiteni,38,-18.3333333,16.15
na,oshiteyatemo,36,-17.4666667,15.3333333
na,oshityoshikukutu,38,-17.7166667,17.15
na,oshiya,38,-18.2,16.45
na,oshombwa,33,-17.65,16.7666667
na,oshukwa,36,-17.9333333,15.05
na,oshuli,33,-17.4666667,16.8833333
na,oshuudiya,33,-17.5333333,17.1666667
na,oshuuli,36,-17.7666667,15.3333333
na,oshuungu,36,-17.6833333,15.5333333
na,osona,39,-22.0666667,16.8833333
na,osongunde,32,-17.4166667,13.7166667
na,osonhaui,29,-20.8166667,15.0166667
na,oswater,29,-23.6166667,15.1666667
na,otamanzi,36,-17.9833333,15.25
na,otapatapa,36,-18.0333333,15.3166667
na,otavi,39,-19.65,17.3333333
na,otengua,32,-17.5833333,13.0
na,othamutirika,32,-18.5833333,14.25
na,othika,36,-17.8,15.4333333
na,othile,38,-18.2166667,16.4
na,otiwarongo,39,-20.45,16.65
na,otjahorowara,32,-18.5166667,13.8
na,otjaparakaha,32,-17.8333333,13.1166667
na,otjapitjapi,32,-18.8666667,13.9
na,otjatjingenge,39,-20.4666667,17.7333333
na,otjetjekwa,32,-18.7833333,14.3833333
na,otjewe,35,-23.5666667,19.5333333
na,otjiauena,32,-17.8833333,13.9333333
na,otjihaenena,40,-22.2833333,17.75
na,otjihase,40,-22.3855556,17.24
na,otjihende,32,-17.6,12.7666667
na,otjihitwa,35,-20.95,18.8166667
na,otjijere,35,-21.6166667,19.5833333
na,otjikango,39,-19.6,18.6666667
na,otjikondavirongo,32,-18.75,13.5333333
na,otjikondo,32,-19.85,15.4666667
na,otjikongoi,32,-18.8833333,14.05
na,otjikorondo,35,-20.9833333,18.9166667
na,otjikoto,39,-22.0333333,17.2
na,otjikundua,40,-22.0333333,17.6
na,otjimanangombe,35,-21.4166667,19.9
na,otjimbingue,29,-22.35,16.1333333
na,otjimikambo,39,-19.7333333,18.5166667
na,otjimukona,40,-22.6833333,17.6333333
na,otjinanwa,32,-18.6166667,13.5333333
na,otjinene,35,-21.1333333,18.7666667
na,otjinhungwa,32,-17.2666667,12.4333333
na,otjipandjarwa,35,-23.0166667,19.35
na,otjipembahi,32,-18.0833333,13.5833333
na,otjiperongo,29,-20.8333333,15.5833333
na,otjirareni,32,-18.6333333,13.35
na,otjirova,32,-17.8166667,13.25
na,otjisepa,39,-20.25,18.3166667
na,otjiserandu,39,-22.15,17.2
na,otjitanda,32,-17.6166667,12.8666667
na,otjitanga,32,-17.4,13.4833333
na,otjitati,32,-18.0166667,12.6666667
na,otjitunduwa,32,-18.6166667,14.1333333
na,otjiunaune,32,-17.95,12.4666667
na,otjiungukwa,35,-23.1166667,19.7166667
na,otjiu,32,-18.25,13.25
na,otjivakuanda,32,-17.1,13.2333333
na,otjivera sud,40,-22.3,17.9333333
na,otjivero,29,-20.8666667,15.35
na,otjivero,32,-18.8333333,14.3666667
na,otjivetjombungu,35,-21.3333333,19.1333333
na,otjivikango,32,-18.5,14.3666667
na,otjiwaketambo,35,-20.9666667,18.7
na,otjiwaneho,35,-21.1833333,19.15
na,otjiwapeke,29,-20.8333333,15.1833333
na,otjiwarongo,32,-18.0833333,13.0833333
na,otjiwarongo,35,-23.8166667,19.5666667
na,otjohorongo,29,-20.9,15.55
na,otjomatemba,32,-18.8666667,13.75
na,otjombungu,35,-23.3833333,19.5333333
na,otjomukona,35,-23.1666667,19.4666667
na,otjomumbonde,32,-18.65,14.15
na,otjomungwindi,35,-23.45,19.55
na,otjomupanda,39,-20.65,18.0333333
na,otjondeka,32,-18.6166667,14.2166667
na,otjongava,32,-18.0,13.8
na,otjongeama,29,-21.1833333,15.3166667
na,otjongombe,35,-23.3333333,19.5833333
na,otjongombe settlement,39,-21.9833333,17.1833333
na,otjongundu,29,-20.8,15.2166667
na,otjorongwari,32,-18.7666667,13.3833333
na,otjoruharwi,35,-23.2666667,19.4666667
na,otjotopero,29,-20.75,15.5166667
na,otjouye,32,-18.1833333,13.9666667
na,otjovakombe,35,-23.6,19.2833333
na,otjovasando,32,-19.2333333,14.4833333
na,otjozondjou,29,-20.9166667,15.4666667
na,otjozongombe,32,-18.8333333,13.9666667
na,otofima,33,-17.4,16.8333333
na,otsalindi,36,-18.0333333,15.2666667
na,otuazuma,32,-17.85,13.3333333
na,otumborombonga,39,-20.5166667,17.6666667
na,otunganga,33,-17.65,16.1666667
na,otupopero,29,-20.8666667,15.45
na,otuvare,32,-18.35,13.5
na,otuvinga,39,-20.5833333,17.8166667
na,otwani,32,-18.5833333,13.6666667
na,otyaityava,33,-17.7,17.0333333
na,otyoyononoka,32,-17.65,12.65
na,oukala,33,-17.5666667,16.6
na,oumbada,33,-17.4666667,16.0166667
na,oupili,33,-17.6,16.9666667
na,oupumako,33,-17.6833333,15.7833333
na,oushini,33,-17.5,16.7666667
na,outjo,32,-20.1166667,16.15
na,ovanduvongwe,39,-22.1166667,17.1666667
na,ovehotua,29,-20.9833333,15.6333333
na,ovinjuru,35,-21.5166667,19.6666667
na,ovivapa,35,-20.9,18.7666667
na,owatjipaue,32,-17.5666667,13.3
na,owatupanda,32,-17.4833333,13.2833333
na,oyovu,38,-18.1666667,16.1666667
na,ozanjonga,39,-19.75,18.75
na,ozombari,32,-18.9333333,13.5
na,ozondati,29,-20.9666667,15.2666667
na,ozondjiva,35,-23.4666667,19.2833333
na,ozongaka,29,-20.15,15.5333333
na,ozongarongombe,39,-20.8333333,17.8666667
na,ozongaru,35,-20.9,18.8666667
na,ozongunda,32,-18.5333333,14.25
na,palm,32,-19.9166667,13.9666667
na,paradys,39,-18.85,19.1
na,pelepele,28,-17.65,24.9333333
na,pelgrimsrus,31,-28.85,19.0833333
na,petrusdal,30,-23.7166667,17.4333333
na,petrusfontein pos,32,-20.2166667,14.8666667
na,photo,28,-18.4166667,23.6
na,picadilly,40,-23.35,16.1333333
na,pionier,31,-28.7166667,18.9333333
na,pionierspark,40,-22.6,17.0641667
na,pollox,31,-28.3666667,18.25
na,pomona,31,-27.2,15.2833333
na,poortjie,31,-28.05,18.9833333
na,popa,28,-18.1166667,21.5833333
na,portsmut,40,-23.1,16.4166667
na,prospect,40,-22.9166667,16.85
na,protea,40,-22.5727778,17.0563889
na,punga,28,-17.7833333,25.1
na,pusa,34,-18.0,19.35
na,pwani,28,-17.95,23.4666667
na,randeier,38,-18.75,18.1
na,rand rifles,29,-22.8283333,14.5427778
na,rehoboth,30,-23.3166667,17.0833333
na,richthofen,40,-22.5333333,17.75
na,rietfontein,39,-19.7333333,17.8666667
na,rietoog,30,-23.9666667,16.55
na,rietquelle,35,-23.65,19.4166667
na,rooibank,29,-23.1833333,14.65
na,rooiklip,40,-23.4,16.1
na,rooi veldskoea,31,-28.4666667,19.8333333
na,rostock,40,-23.4166667,15.9166667
na,ruacana,32,-17.4333333,14.35
na,rucara,34,-18.0,20.7166667
na,rudhiva,28,-17.9833333,21.35
na,ruga,34,-17.8833333,19.5166667
na,rughongo,28,-18.0166667,21.4166667
na,ruhuru,34,-17.9333333,20.4666667
na,ruimte,29,-23.0666667,15.7166667
na,runda,34,-17.6,18.2333333
na,rundjarara,34,-17.9,20.2333333
na,rundu,34,-17.9333333,19.7666667
na,rupeho,34,-17.75,18.3666667
na,rus-en-vrede,31,-28.65,18.7666667
na,sachona,28,-17.9333333,23.3333333
na,saddle hill north,31,-25.8,14.8833333
na,saddle hill,31,-25.9333333,14.9333333
na,saigcakate,34,-17.8666667,19.4833333
na,sakapupwe,28,-17.5166667,24.45
na,sakatuka,28,-17.6666667,24.6833333
na,sakfweba,28,-17.9333333,24.3833333
na,salem,29,-22.6833333,15.4333333
na,samakape,34,-17.9,20.15
na,samara,40,-23.7833333,15.9
na,samasore,34,-17.8,18.7
na,sambiso,28,-17.95,23.5
na,sambuso,34,-17.85,19.3333333
na,samulandela,28,-18.1333333,23.95
na,sandfontein,31,-28.7,18.55
na,sangwali,28,-18.2666667,23.6333333
na,sankwassa,28,-17.8166667,24.3666667
na,santa,29,-22.65,14.6333333
na,sapirama,34,-18.4333333,19.7333333
na,sapondwa,34,-17.9,19.7166667
na,sarie mare,35,-23.0833333,19.2833333
na,sarukwe,34,-18.0166667,19.7333333
na,sauyemwa,34,-17.9,19.7333333
na,sawato,34,-17.65,18.3833333
na,schlesien noord,29,-23.1833333,15.8
na,schlesien,40,-23.3166667,15.9
na,schlip,30,-24.0333333,17.1666667
na,schonau,31,-28.3833333,18.4666667
na,schuckmannsburg,28,-17.55,24.8333333
na,seeheim,31,-26.8166667,17.7833333
na,seeis,40,-22.45,17.5833333
na,sekrige,28,-17.7333333,23.4166667
na,sekubis,28,-17.7166667,23.95
na,sendelingsdrif,31,-28.1666667,16.8833333
na,seseke sabanyai,28,-17.8833333,24.6
na,sesheke,28,-17.75,23.3833333
na,setefani,28,-17.95,23.3166667
na,shadikongoro,28,-18.0,21.3666667
na,shakambu oos,34,-18.3,20.6666667
na,shakambu,34,-18.2166667,20.1
na,shamatura,28,-18.15,21.3333333
na,shamaturu,28,-18.1666667,21.35
na,shamburo,34,-18.2166667,20.9333333
na,shamvura,34,-18.0166667,20.8333333
na,shangando,28,-18.1166667,21.6666667
na,shankara,34,-17.95,20.5
na,sharughanda,34,-18.0166667,20.7833333
na,shighuru,34,-17.9,20.3333333
na,shikali,34,-18.0333333,19.7333333
na,shikenge,34,-17.8166667,18.9666667
na,shikondo,34,-17.8666667,19.6333333
na,shimanje,34,-17.55,18.5666667
na,shimweghe,34,-17.8666667,20.2666667
na,shinguruve,34,-18.0666667,19.7333333
na,shinyemba,28,-17.9833333,21.2833333
na,shinyungwa,34,-18.0166667,20.8666667
na,shipakupaku,34,-18.2333333,20.8
na,shishidjo,34,-18.2666667,20.6166667
na,shiwuru,34,-17.9,20.3833333
na,shudiva,34,-17.6666667,18.6666667
na,shunem,39,-18.9333333,18.5833333
na,siambisso,28,-18.15,23.3833333
na,sibali,28,-17.7166667,24.7666667
na,sibinda,28,-17.7833333,23.8166667
na,sibulwe,28,-17.9166667,24.6166667
na,sibungu,28,-17.4666667,24.5
na,sifuha,28,-17.6,24.6
na,sifuma,28,-17.65,23.3666667
na,sigone,34,-17.8833333,19.55
na,sihope,28,-17.7833333,24.9
na,sikabelezi,28,-17.7,23.4166667
na,sikarosompo,34,-17.8833333,18.5166667
na,sikereti,34,-19.05,20.7166667
na,sikome,34,-17.55,18.05
na,siko,34,-17.75,18.9833333
na,sikosi,28,-17.9833333,23.3
na,sikwalo,28,-18.2166667,23.85
na,sikwanyi,28,-17.8833333,23.35
na,silenga,28,-17.9666667,23.4666667
na,silenge,28,-17.7166667,23.9833333
na,silikunga,34,-17.6833333,18.3333333
na,silonga,28,-18.25,23.8166667
na,silumbi,28,-17.7666667,24.5
na,silverstroom,31,-28.8833333,18.2666667
na,simajumbulas,28,-17.7333333,23.95
na,simana,28,-17.5833333,24.7166667
na,simassiku,28,-17.55,24.6333333
na,simnco,34,-17.7166667,18.2333333
na,simobe,28,-17.55,24.9
na,simpanda,34,-18.05,19.95
na,simplon,31,-26.8,17.35
na,singalamwe,28,-17.6833333,23.4166667
na,singuruve,34,-17.7833333,18.3
na,sinjala,28,-17.6166667,24.9
na,sinjogoro,34,-17.85,19.5
na,siomboko,28,-18.0333333,24.0333333
na,sipula,28,-17.5166667,24.75
na,siraro,34,-17.7666667,18.4166667
na,sisungu,34,-18.0333333,19.4833333
na,sitongwani,28,-17.8333333,23.35
na,sitopogo,34,-17.7333333,18.7666667
na,situmba,28,-17.8333333,23.75
na,siunda,28,-17.5833333,24.55
na,siurungu,34,-17.6,18.5833333
na,siwi,34,-17.5333333,18.2333333
na,skilpad,31,-28.45,16.6833333
na,skuit drift cattle post,31,-28.5166667,19.7
na,slaaipoort,30,-23.7666667,16.75
na,snyfontein,31,-26.45,17.8166667
na,solitaire,40,-23.8833333,16.0
na,sonderwater,31,-28.2833333,18.9333333
na,sonop,31,-28.45,18.9666667
na,sorris-sorris,32,-20.9833333,14.7833333
na,soutrivier,29,-23.5833333,15.0166667
na,sovo,34,-18.2833333,19.2833333
na,spaarwater,40,-23.6833333,15.9833333
na,spencer bay,31,-25.7333333,14.8333333
na,sperlingputs,31,-28.6833333,18.2166667
na,spitskop pos,32,-20.1666667,15.0166667
na,spitzkop,39,-22.05,17.05
na,stampried,30,-24.3333333,18.4
na,stamprivier,31,-27.4,17.8666667
na,stauch lager,31,-27.25,15.3166667
na,steinhausen,35,-21.8166667,18.2333333
na,sterlingsputs,31,-28.7333333,18.2
na,stilhoek,38,-18.9333333,18.0333333
na,stilte,39,-18.7833333,18.3333333
na,stinkwater,30,-22.8666667,17.5666667
na,straussfeld,40,-22.7833333,17.65
na,strohhof,34,-28.4166667,19.25
na,suider hof,40,-22.5908333,17.0961111
na,suiderkruis,31,-28.45,19.1666667
na,sukkelsoek,39,-18.8,18.5166667
na,summerdown,35,-21.4,18.5166667
na,swakopmund,29,-22.6833333,14.5333333
na,swartberg,31,-28.1833333,19.15
na,talismanis,35,-21.8333333,20.75
na,tamsu,34,-18.5833333,20.5666667
na,tantalite valley,31,-28.7166667,18.8
na,tantus,40,-23.1666667,16.2333333
na,tara,40,-22.9666667,16.7
na,taratara,34,-18.2166667,20.3
na,taulo,28,-17.8333333,23.7166667
na,tavauka,34,-18.0,20.9333333
na,thikanduka,28,-17.9333333,21.2166667
na,thipapo,28,-18.1166667,21.65
na,thovega,28,-18.15,21.6833333
na,three sisters,29,-22.65,14.6833333
na,tien myl,34,-18.0166667,19.65
na,tiervlei,39,-18.8333333,18.9833333
na,tinkeringheib,40,-23.5,15.8666667
na,tinkie,40,-23.7166667,15.8666667
na,titima,34,-18.1833333,20.8333333
na,tjeye,34,-17.9,20.1
na,tjomeyao,34,-18.35,19.8333333
na,tjova,28,-17.95,21.0333333
na,toakas,32,-18.9,13.2833333
na,toasis ii,35,-23.7833333,19.4333333
na,toasis i,35,-23.7833333,19.4833333
na,toekoms,31,-28.05,19.1166667
na,toevlug,39,-18.8,18.6
na,toggekry,39,-18.95,18.6333333
na,tom,28,-17.5333333,24.7666667
na,tondoro,34,-17.75,18.7833333
na,torrabaai,32,-20.3166667,13.2333333
na,toscanini,32,-20.8333333,13.4166667
na,totem,31,-27.1166667,17.4166667
na,tranedal,39,-18.8,18.8
na,tsamab,31,-28.1333333,19.2333333
na,tsamatse,33,-17.5833333,17.3333333
na,tsandi,36,-17.75,14.8833333
na,tsaobis,29,-22.5166667,15.85
na,tsaraxa-aibes,31,-26.0666667,17.95
na,tses,31,-25.8833333,18.0
na,tshisau,28,-17.9666667,24.5833333
na,tsumeb,38,-19.2333333,17.7166667
na,tsumis,30,-23.7333333,17.1833333
na,tsumkwa,39,-19.6,20.5
na,tsutsab,38,-18.8666667,18.1
na,tugus,35,-23.7166667,19.3
na,tuguva,34,-17.4166667,18.4333333
na,tweekoppies,30,-22.9666667,17.4
na,twintig-myl,34,-18.1833333,19.55
na,twyfelspoort,39,-18.8833333,18.7333333
na,uhabis,31,-28.5,17.7166667
na,uhlenhorst,30,-23.6666667,17.9166667
na,uigaran,29,-21.5166667,15.45
na,uisib,30,-23.2,17.1833333
na,uitkoms,29,-22.6333333,14.6333333
na,uitsig,39,-18.8333333,18.6666667
na,uitspan,39,-18.8666667,18.6666667
na,ukamas,31,-28.0333333,19.7333333
na,uparara,34,-17.9833333,20.5166667
na,ururas,29,-23.2333333,14.7333333
na,uru,34,-18.05,20.05
na,usakos,29,-22.0,15.6
na,usambara,40,-23.05,16.1833333
na,utilo,38,-17.8,16.6333333
na,uubvlei,31,-28.45,16.2333333
na,uukangowahamalwa,33,-17.6666667,17.0166667
na,uukwanambwa,38,-18.05,16.2833333
na,uukwanatshikale,36,-17.5833333,15.5833333
na,uukwandongo,36,-17.4,14.8666667
na,uukwangula,36,-17.7833333,15.5833333
na,uukwiwongue,37,-17.8666667,15.6333333
na,uukwiyu,37,-18.0166667,15.9166667
na,uulungawaanayaangolo,37,-18.0666667,15.85
na,uuningu,36,-18.1333333,14.8833333
na,uuntyaye,38,-18.2333333,16.3166667
na,uutapi,36,-17.5,14.9833333
na,uutsathima,36,-18.45,14.8333333
na,uutsima,36,-17.8666667,15.3666667
na,uuvudhiya,36,-18.1333333,15.4833333
na,uvungu-vungu,34,-17.9,19.8333333
na,valencia,40,-23.1333333,16.4666667
na,valhala,40,-22.7069444,17.0888889
na,van zylsrus,31,-28.35,18.9833333
na,vasvat,31,-28.8833333,18.5
na,veddersdal,39,-21.9666667,16.8
na,veldduin,39,-18.9833333,18.4666667
na,velloor drift,31,-28.75,19.25
na,velloor,31,-28.5666667,19.1833333
na,verdruk,30,-22.8833333,17.1833333
na,verdwaal,40,-23.1333333,16.55
na,vineta,29,-22.65,14.5166667
na,vliessengen,31,-28.1166667,19.3
na,vlissingen noord,31,-28.0666667,19.35
na,vogelpan,30,-23.3,17.1833333
na,voigtland,40,-22.5777778,17.3316667
na,voigtsgrund,30,-24.8166667,17.4333333
na,volmoed,40,-22.6666667,17.85
na,vooruit,39,-18.8,18.2833333
na,voorwaarts,39,-18.8666667,18.85
na,vorstershoop,39,-18.9666667,19.05
na,vrede,31,-28.6333333,18.9166667
na,wadili,34,-17.8333333,19.1833333
na,wag-n-bietjie,39,-18.8,18.5833333
na,wakashamane,36,-17.3833333,15.25
na,walfisch-bucht-niederland,29,-22.9575,14.5052778
na,wande,28,-17.8166667,24.3833333
na,wandonga,34,-17.6833333,18.2
na,warmbad,31,-28.45,18.7333333
na,warmquelle,32,-19.1666667,13.8166667
na,wasser beyer,35,-23.7166667,19.35
na,waterberg,39,-20.5166667,17.2333333
na,waterval,31,-25.8666667,18.0
na,wauwu,28,-17.8166667,23.35
na,weenen,40,-23.3833333,16.2833333
na,wegkruip,31,-28.25,19.05
na,welgemoed,40,-23.1,16.7666667
na,welkom,39,-18.85,18.5
na,welverdien,29,-21.2833333,15.3
na,wildacker,39,-18.9166667,19.1
na,wildernis,38,-18.8166667,18.05
na,wilhelmstal,29,-21.9,16.3166667
na,willemshof,40,-22.7075,17.0805556
na,wilmardi,39,-18.8333333,18.2833333
na,windhoek noord,40,-22.5486111,17.0730556
na,windhoek,21,-22.57,17.0836111
na,witberg,40,-23.5166667,16.0666667
na,witkop,30,-23.7833333,17.0833333
na,witkop,31,-28.2166667,19.8
na,witlvey,35,-22.4,18.4833333
na,witputs,31,-27.6166667,16.7333333
na,witsand,31,-28.6666667,18.8833333
na,wlotzkasbaken,29,-22.4166667,14.45
na,wolfbeen,31,-27.2,16.85
na,wortel,31,-27.9666667,18.6333333
na,yaka,28,-18.1166667,23.95
na,yanghandja,33,-17.5666667,16.0166667
na,yinsu,34,-17.7833333,18.5833333
na,zais,30,-24.0166667,16.1333333
na,zebedeus,29,-21.3166667,14.8
na,zilitene,28,-17.8333333,24.3666667
na,zone,34,-17.55,18.3166667
